date,authortitle,url,event,author,title,thumb_url,description,published_date,tags,neat_name
Apr 2012,Melinda Gates: Let's put birth control back on the agenda,https://download.ted.com/talks/MelindaGates_2012X-480p.mp4?apikey=TEDDOWNLOAD,TEDxChange,Melinda Gates,Let's put birth control back on the agenda,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/9cf35d788bcc35f5afee067c83956e68c0092a4b_800x600.jpg,"Contraception. The topic has become controversial in recent years. But should it be? Melinda Gates believes that many of the world's social change issues depend on ensuring that women are able to control their rate of having kids. In this significant talk at TEDxChange, she makes the case for the world to re-examine an issue she intends to lend her voice to for the next decade.",1334156526.0,"['TEDx', 'culture', 'global issues', 'health care', 'population', 'sex']",melinda_gates_let_s_put_birth_control_back_on_the_agenda
Apr 2012,Frans de Waal: Moral behavior in animals,https://download.ted.com/talks/FransDeWaal_2011X-480p.mp4?apikey=TEDDOWNLOAD,TEDxPeachtree,Frans de Waal,Moral behavior in animals,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/14bb1242eb42fbb9bc1188d8431a247b949f7db4_1600x1200.jpg,"What happens when two monkeys are paid unequally? Fairness, reciprocity, empathy, cooperation -- caring about the well-being of others seems like a very human trait. But Frans de Waal shares some surprising videos of behavioral tests, on primates and other mammals, that show how many of these moral traits all of us share.",1334070642.0,"['TEDx', 'animals', 'community', 'monkeys', 'morality', 'science']",frans_de_waal_moral_behavior_in_animals
Apr 2012,Frank Warren: Half a million secrets,https://download.ted.com/talks/FrankWarren_2012-480p.mp4?apikey=TEDDOWNLOAD,TED2012,Frank Warren,Half a million secrets,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/8dea31f46ce3d46c1c78e5505a8c46c5600765bc_800x600.jpg,"""Secrets can take many forms -- they can be shocking, or silly, or soulful."" Frank Warren, the founder of PostSecret.com, shares some of the half-million secrets that strangers have mailed him on postcards.",1333984091.0,"['community', 'creativity', 'design', 'memory', 'storytelling']",frank_warren_half_a_million_secrets
Apr 2012,Jonathan Foley: The other inconvenient truth,https://download.ted.com/talks/JonathanFoley_2010X-480p.mp4?apikey=TEDDOWNLOAD,TEDxTC,Jonathan Foley,The other inconvenient truth,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/6215eb29100089c043d99bb122868028f02ae711_2880x1620.jpg,"A skyrocketing demand for food means that agriculture has become the largest driver of climate change, biodiversity loss and environmental destruction. Jonathan Foley shows why we desperately need to begin ""terraculture"" -- farming for the whole planet.",1333893631.0,"['TEDx', 'agriculture', 'environment', 'global issues']",jonathan_foley_the_other_inconvenient_truth
Apr 2012,"Carvens Lissaint: ""Put the financial aid in the bag""",https://download.ted.com/talks/CarvensLissaint_FinancialAid_2011E-480p.mp4?apikey=TEDDOWNLOAD,TEDYouth 2011,Carvens Lissaint,"""Put the financial aid in the bag""",https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/c2236f34daa53a41cd82467bc73a53b63fd420ae_800x600.jpg,"At TEDYouth 2011, performance artist Carvens Lissaint shows how to use language, metaphor and imagery to express a powerful idea -- as in this spoken-word performance, a stirring plea to make college education more accessible.",1333808241.0,"['TED-Ed', 'TEDYouth', 'culture', 'entertainment', 'language', 'poetry', 'youth']",carvens_lissaint_put_the_financial_aid_in_the_bag_
Apr 2012,Lucy McRae: How can technology transform the human body?,https://download.ted.com/talks/LucyMcRae_2012-480p.mp4?apikey=TEDDOWNLOAD,TED2012,Lucy McRae,How can technology transform the human body?,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/d79bb82ce316b033506115077fc3e734ba4052ef_800x600.jpg,"TED Fellow Lucy McRae is a body architect -- she imagines ways to merge biology and technology in our own bodies. In this visually stunning talk, she shows her work, from clothes that recreate the body's insides for a music video with pop-star Robyn, to a pill that, when swallowed, lets you sweat perfume.",1333726836.0,"['Human body', 'TED Fellows', 'architecture', 'design', 'smell', 'technology']",lucy_mcrae_how_can_technology_transform_the_human_body_
Apr 2012,Jack Choi: On the virtual dissection table,https://download.ted.com/talks/JackChoi_2012-480p.mp4?apikey=TEDDOWNLOAD,TED2012,Jack Choi,On the virtual dissection table,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/69dd2649-d40a-4c0a-b28d-5a7bf91477b8/JackChoi_2012-embed.jpg,"Onstage at TED2012, Jack Choi demonstrates a powerful tool for training medical students: a stretcher-sized multi-touch screen of the human body that lets you explore, dissect and understand the body's parts and systems.",1333638851.0,"['health care', 'interface design', 'medical research', 'technology']",jack_choi_on_the_virtual_dissection_table
Apr 2012,"Chip Kidd: Designing books is no laughing matter. OK, it is.",https://download.ted.com/talks/ChipKidd_2012-480p.mp4?apikey=TEDDOWNLOAD,TED2012,Chip Kidd,"Designing books is no laughing matter. OK, it is.",https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/ec8292db13815de32529bf4568ce76b48a089bc5_2880x1620.jpg,"Chip Kidd doesn’t judge books by their cover, he creates covers that embody the book -- and he does it with a wicked sense of humor. In one of the funniest talks from TED2012, he shows the art and deep thought of his cover designs. This talk is from The Design Studio session at TED2012, guest-curated by Chee Pearlman and David Rockwell.",1333552585.0,"['creativity', 'design', 'humor', 'literature']",chip_kidd_designing_books_is_no_laughing_matter_ok_it_is_
Apr 2012,"Sherry Turkle: Connected, but alone?",https://download.ted.com/talks/SherryTurkle_2012-480p.mp4?apikey=TEDDOWNLOAD,TED2012,Sherry Turkle,"Connected, but alone?",https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/6b9f1d8df425700e9c847f0c3574b599bb0208d5_800x600.jpg,"As we expect more from technology, do we expect less from each other? Sherry Turkle studies how our devices and online personas are redefining human connection and communication -- and asks us to think deeply about the new kinds of connection we want to have.",1333465749.0,"['AI', 'communication', 'community', 'culture', 'sociology', 'technology']",sherry_turkle_connected_but_alone_
Apr 2012,Tierney Thys and Plankton Chronicles Project: The secret life of plankton,https://download.ted.com/talks/TierneyThys_Plankton_2012E-480p.mp4?apikey=TEDDOWNLOAD,TED-Ed,Tierney Thys and Plankton Chronicles Project,The secret life of plankton,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/90bdc883-7525-45f8-8d1b-ed1452c27be5/1203_03_A_Tierney_Thys_Fishtale_16x9thumb_Textless_logo.jpg,,,,tierney_thys_and_plankton_chronicles_project_the_secret_life_of_plankton
Apr 2012,Rick Falkvinge: I am a pirate,https://download.ted.com/talks/RickFalkvinge_2013X-480p.mp4?apikey=TEDDOWNLOAD,TEDxOslo,Rick Falkvinge,I am a pirate,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/801fb4b6-5f09-464e-8cc7-4670fa8322b3/RickFalkvinge_2012X-embed.jpg,"The Pirate Party fights for transparency, anonymity and sensible copyright laws. At TEDxObserver, Rick Falkvinge explains how he became the leader of Europe's tech-driven political party, which so far has won 17 seats across national parliaments in Europe.",1333289675.0,"['Internet', 'TEDx', 'global issues', 'politics', 'technology']",rick_falkvinge_i_am_a_pirate
Mar 2012,Daniel Schnitzer: Inventing is the easy part. Marketing takes work,https://download.ted.com/talks/DanielSchnitzer_2011X-480p.mp4?apikey=TEDDOWNLOAD,TEDxPittsburgh,Daniel Schnitzer,Inventing is the easy part. Marketing takes work,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/87480830f35f954302aba47ac584e8fbc7cfbe62_800x600.jpg,"Solar-powered LED lightbulbs could transform the lives of rural Haitians, but as Daniel Schnitzer found, they don't simply sell themselves. At TEDxPittsburgh, he shows how smart health and energy products for the developing world are useless unless the market works too.",1333203214.0,"['TEDx', 'alternative energy', 'global issues', 'green', 'poverty', 'technology']",daniel_schnitzer_inventing_is_the_easy_part_marketing_takes_work
Mar 2012,Marco Tempest: A magical tale (with augmented reality),https://download.ted.com/talks/MarcoTempest_2012-480p.mp4?apikey=TEDDOWNLOAD,TED2012,Marco Tempest,A magical tale (with augmented reality),https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/5203d98efeb49a25981993af5fe1d5c5a71ccd5a_800x600.jpg,"Marco Tempest spins a beautiful story of what magic is, how it entertains us and how it highlights our humanity -- all while working extraordinary illusions with his hands and an augmented reality machine.",1333119630.0,"['art', 'design', 'entertainment', 'illusion', 'magic', 'technology']",marco_tempest_a_magical_tale_with_augmented_reality_
Mar 2012,"Ayah Bdeir: Building blocks that blink, beep and teach",https://download.ted.com/talks/AyahBdeir_2012U-480p.mp4?apikey=TEDDOWNLOAD,TED2012,Ayah Bdeir,"Building blocks that blink, beep and teach",https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/f43e72d00a155fcfb1db0959a161e26ea3faa3a7_800x600.jpg,"Imagine a set of electronics as easy to play with as Legos. TED Fellow Ayah Bdeir introduces littleBits, a set of simple, interchangeable blocks that make programming as simple and important a part of creativity as snapping blocks together.",1333033205.0,"['TED Fellows', 'code', 'creativity', 'education', 'technology', 'toy']",ayah_bdeir_building_blocks_that_blink_beep_and_teach
Mar 2012,"Leymah Gbowee: Unlock the intelligence, passion, greatness of girls",https://download.ted.com/talks/LeymahGbowee_2012-480p.mp4?apikey=TEDDOWNLOAD,TED2012,Leymah Gbowee,"Unlock the intelligence, passion, greatness of girls",https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/286785b4d91fcb71686800af92652c4955ba2025_800x600.jpg,"Nobel Peace Prize winner Leymah Gbowee has two powerful stories to tell -- of her own life's transformation, and of the untapped potential of girls around the world. Can we transform the world by unlocking the greatness of girls?",1332948195.0,"['global issues', 'peace', 'social change', 'women']",leymah_gbowee_unlock_the_intelligence_passion_greatness_of_girls
Mar 2012,Regina Dugan: From mach-20 glider to hummingbird drone,https://download.ted.com/talks/ReginaDugan_2012-480p.mp4?apikey=TEDDOWNLOAD,TED2012,Regina Dugan,From mach-20 glider to hummingbird drone,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/2335b2e44dc456891306c79c91e11ecc627ea85b_800x600.jpg,"""What would you attempt to do if you knew you could not fail?"" asks Regina Dugan, then director of DARPA, the Defense Advanced Research Projects Agency. In this breathtaking talk she describes some of the extraordinary projects -- a robotic hummingbird, a prosthetic arm controlled by thought, and, well, the internet -- that her agency has created by not worrying that they might fail. (Followed by a Q&A with TED's Chris Anderson)",1332860616.0,"['Internet', 'Vaccines', 'biology', 'biomimicry', 'birds', 'children', 'community', 'design', 'drones', 'engineering', 'flight', 'health', 'innovation', 'invention', 'materials', 'military', 'nanoscale', 'nature', 'neuroscience', 'physics', 'product design', 'prosthetics', 'robots', 'rocket science', 'science', 'technology', 'weather']",regina_dugan_from_mach_20_glider_to_hummingbird_drone
Mar 2012,Donald Sadoway: The missing link to renewable energy,https://download.ted.com/talks/DonaldSadoway_2012-480p.mp4?apikey=TEDDOWNLOAD,TED2012,Donald Sadoway,The missing link to renewable energy,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/15d97458c2aa013c12f6fd7958e487a17a01da16_800x600.jpg,"What's the key to using alternative energy, like solar and wind? Storage -- so we can have power on tap even when the sun's not out and the wind's not blowing. In this accessible, inspiring talk, Donald Sadoway takes to the blackboard to show us the future of large-scale batteries that store renewable energy. As he says: ""We need to think about the problem differently. We need to think big. We need to think cheap.""",1332775185.0,"['alternative energy', 'energy', 'invention', 'technology']",donald_sadoway_the_missing_link_to_renewable_energy
Jan 2020,Chris Anderson: How many universes are there?,https://download.ted.com/talks/ChrisAnderson_Universes_2011E-480p.mp4?apikey=TEDDOWNLOAD,TED-Ed,Chris Anderson,How many universes are there?,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/71232fe6-9db1-44c3-99f5-4abb5eb9cbd2/1112_06_A_Anderson_Universes_16x9thumb_Textless_logo.jpg,,,,chris_anderson_how_many_universes_are_there_
Jan 2020,Chris Anderson: Why can't we see evidence of alien life?,https://download.ted.com/talks/ChrisAnderson_Aliens_2011E-480p.mp4?apikey=TEDDOWNLOAD,TED-Ed,Chris Anderson,Why can't we see evidence of alien life?,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/87027bec-d935-489b-864a-af986e4731a9/1112_07_A_Anderson_Aliens_16x9thumb_Textless_logo.jpg,,,,chris_anderson_why_can_t_we_see_evidence_of_alien_life_
Mar 2012,Peter Saul: Let's talk about dying,https://download.ted.com/talks/PeterSaul_2011X-480p.mp4?apikey=TEDDOWNLOAD,TEDxNewy,Peter Saul,Let's talk about dying,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/7eaea187-68cf-4e9b-a7e3-d878e6d3aaed/PeterSaul_2011X-embed.jpg,"We can't control if we'll die, but we can ""occupy death,"" in the words of Peter Saul, an emergency doctor. He asks us to think about the end of our lives -- and to question the modern model of slow, intubated death in hospital. Two big questions can help you start this tough conversation.",1332684023.0,"['TEDx', 'death', 'global issues', 'health', 'health care']",peter_saul_let_s_talk_about_dying
Mar 2012,Jer Thorp: Make data more human,https://download.ted.com/talks/JerThorp_2011X-480p.mp4?apikey=TEDDOWNLOAD,TEDxVancouver,Jer Thorp,Make data more human,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/a4f077eed3635ebc7e54065bacc739de19626a39_800x600.jpg,"Jer Thorp creates beautiful data visualizations to put abstract data into a human context. At TEDxVancouver, he shares his moving projects, from graphing an entire year's news cycle, to mapping the way people share articles across the internet.",1332597708.0,"['TEDx', 'data', 'design', 'media', 'news']",jer_thorp_make_data_more_human
Mar 2012,"Billy Collins: Everyday moments, caught in time",https://download.ted.com/talks/BillyCollins_2012-480p.mp4?apikey=TEDDOWNLOAD,TED2012,Billy Collins,"Everyday moments, caught in time",https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/e8eec6cff3d0f3ea106f8d8db4e953a5e8737d80_800x600.jpg,"Combining dry wit with artistic depth, Billy Collins shares a project in which several of his poems were turned into delightful animated films in a collaboration with Sundance Channel. Five of them are included in this wonderfully entertaining and moving talk -- and don't miss the hilarious final poem!",1332517375.0,"['culture', 'entertainment', 'humor', 'poetry']",billy_collins_everyday_moments_caught_in_time
Mar 2012,"Taylor Wilson: Yup, I built a nuclear fusion reactor",https://download.ted.com/talks/TaylorWilson_2012-480p.mp4?apikey=TEDDOWNLOAD,TED2012,Taylor Wilson,"Yup, I built a nuclear fusion reactor",https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/fa41dca52e81265b6e20f7ad9647711c1a58efb7_1600x1200.jpg,"Taylor Wilson believes nuclear fusion is a solution to our future energy needs, and that kids can change the world. And he knows something about both of those: When he was 14, he built a working fusion reactor in his parents' garage. Now 17, he takes the TED stage at short notice to tell (the short version of) his story.",1332428899.0,"['alternative energy', 'chemistry', 'energy', 'future', 'innovation', 'invention', 'nuclear energy', 'physics', 'science', 'technology', 'youth']",taylor_wilson_yup_i_built_a_nuclear_fusion_reactor
Mar 2012,Noel Bairey Merz: The single biggest health threat women face,https://download.ted.com/talks/NoelMerz_2011X-480p.mp4?apikey=TEDDOWNLOAD,TEDxWomen 2011,Noel Bairey Merz,The single biggest health threat women face,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/dae1ce864205a244eeee38d3d7c794ce07a99cba_800x600.jpg,"Surprising, but true: More women now die of heart disease than men, yet cardiovascular research has long focused on men. Pioneering doctor C. Noel Bairey Merz shares what we know and don't know about women's heart health -- including the remarkably different symptoms women present during a heart attack (and why they're often missed).",1332343812.0,"['TEDx', 'activism', 'biology', 'disease', 'health', 'health care', 'heart health', 'illness', 'medical imaging', 'medical research', 'medicine', 'physiology', 'politics', 'public health', 'science', 'women']",noel_bairey_merz_the_single_biggest_health_threat_women_face
Mar 2012,T. Boone Pickens: Let's transform energy -- with natural gas,https://download.ted.com/talks/TBoonePickens_2012-480p.mp4?apikey=TEDDOWNLOAD,TED2012,T. Boone Pickens,Let's transform energy -- with natural gas,,"The US consumes 25% of the world's oil -- but as energy tycoon T. Boone Pickens points out onstage, the country has no energy policy to prepare for the inevitable. Is alternative energy our bridge to an oil-free future? After losing $150 million investing in wind energy, Pickens suggests it isn't, not yet. What might get us there? Natural gas. After the talk, watch for a lively Q&A with TED Curator Chris Anderson.",1332171822.0,"['alternative energy', 'culture', 'economics', 'energy', 'technology']",t_boone_pickens_let_s_transform_energy_with_natural_gas
Mar 2012,Mark Raymond: Victims of the city,https://download.ted.com/talks/MarkRaymond_2011X-480p.mp4?apikey=TEDDOWNLOAD,TEDxPortofSpain,Mark Raymond,Victims of the city,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/e6ad287d84082dcd6c4fea3b2db80c4d08af49e1_800x600.jpg,"Architecture can bring people together, or divide them -- witness the skyscraper, costly, inefficient, and only serving small portions of the community. At TEDxPortofSpain, Mark Raymond encourages city governments to let go of their old notions of success and consider the balance of environment, economy, and society to design cities for social change.",1332080277.0,"['TEDx', 'architecture', 'cities', 'design', 'social change', 'sustainability']",mark_raymond_victims_of_the_city
Mar 2012,Rob Reid: The $8 billion iPod,https://download.ted.com/talks/RobReid_2012-480p.mp4?apikey=TEDDOWNLOAD,TED2012,Rob Reid,The $8 billion iPod,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/b0e8494bcbe5260e0b1900f2df3a02626af909ab_800x600.jpg,"Comic author Rob Reid unveils Copyright Math (TM), a remarkable new field of study based on actual numbers from entertainment industry lawyers and lobbyists.",1331824192.0,"['business', 'comedy', 'entertainment', 'humor', 'music']",rob_reid_the_8_billion_ipod
Mar 2012,"Jonathan Haidt: Religion, evolution, and the ecstasy of self-transcendence",https://download.ted.com/talks/JonathanHaidt_2012-480p.mp4?apikey=TEDDOWNLOAD,TED2012,Jonathan Haidt,"Religion, evolution, and the ecstasy of self-transcendence",https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/2bf49b05ae3fe8815f881ad005b6b15fa502165f_800x600.jpg,"Psychologist Jonathan Haidt asks a simple, but difficult question: why do we search for self-transcendence? Why do we attempt to lose ourselves? In a tour through the science of evolution by group selection, he proposes a provocative answer.",1331737475.0,"['culture', 'evolution', 'evolutionary psychology', 'religion']",jonathan_haidt_religion_evolution_and_the_ecstasy_of_self_transcendence
Mar 2012,Adam Savage: How simple ideas lead to scientific discoveries,https://download.ted.com/talks/AdamSavage_SimpleIdeas_2011E-480p.mp4?apikey=TEDDOWNLOAD,TED-Ed,Adam Savage,How simple ideas lead to scientific discoveries,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/52c419cb6d3300efc6aed7f94859b9dbcc15312d_800x600.jpg,"Adam Savage walks through two spectacular examples of profound scientific discoveries that came from simple, creative methods anyone could have followed -- Eratosthenes' calculation of the Earth's circumference around 200 BC and Hippolyte Fizeau's measurement of the speed of light in 1849.",1331665352.0,"['Nobel prize', 'Planets', 'TED-Ed', 'ancient world', 'creativity', 'curiosity', 'education', 'exploration', 'history', 'innovation', 'math', 'physics', 'science', 'simplicity', 'space', 'technology']",adam_savage_how_simple_ideas_lead_to_scientific_discoveries
Mar 2012,David Gallo: Deep ocean mysteries and wonders,https://download.ted.com/talks/DavidGallo_DeepOcean_2012E-480p.mp4?apikey=TEDDOWNLOAD,TED-Ed,David Gallo,Deep ocean mysteries and wonders,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/28d1ed375f3afe4155ea52fbed0b02ab8440a560_800x600.jpg,"In the deepest, darkest parts of the oceans are ecosystems with more diversity than a tropical rainforest. Taking us on a voyage into the ocean -- from the deepest trenches to the remains of Titanic -- marine biologist David Gallo explores the wonder and beauty of marine life.",1331651090.0,"['TED-Ed', 'biology', 'deextinction', 'ecology', 'environment', 'exploration', 'oceans', 'science', 'submarine']",david_gallo_deep_ocean_mysteries_and_wonders
Mar 2012,Chris Anderson (TED): Questions no one knows the answers to,https://download.ted.com/talks/ChrisAnderson_Questions_2012E-480p.mp4?apikey=TEDDOWNLOAD,TED-Ed,Chris Anderson (TED),Questions no one knows the answers to,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/f02132f12cdc6b1ee1a4d51cd0260e7c193cbfab_800x600.jpg,TED curator Chris Anderson shares his obsession with questions that no one (yet) knows the answers to. A short intro leads into two questions: Why can't we see evidence of alien life? And How many universes are there?,1331578904.0,"['Planets', 'String theory', 'TED-Ed', 'consciousness', 'cosmos', 'curiosity', 'dark matter', 'education', 'extraterrestrial life', 'math', 'mind', 'nanoscale', 'philosophy', 'physics', 'science', 'space', 'universe']",chris_anderson_ted_questions_no_one_knows_the_answers_to
Mar 2012,Greg Gage: The cockroach beatbox,https://download.ted.com/talks/GregGage_Cockroach_2011E-480p.mp4?apikey=TEDDOWNLOAD,TED-Ed,Greg Gage,The cockroach beatbox,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/d060a40289ad470716462efdccfdfb66f6ad1374_800x600.jpg,"By dissecting a cockroach ... yes, live on stage ... TED Fellow and neuroscientist Greg Gage shows how brains receive and deliver electric impulses -- and how legs can respond. This talk comes from the TED-Ed project.",1331567340.0,"['TED Fellows', 'TED-Ed', 'biology', 'brain', 'humor', 'insects', 'life', 'nature', 'neuroscience', 'physiology', 'science', 'sound', 'technology']",greg_gage_the_cockroach_beatbox
Mar 2012,Larry Smith: Why you will fail to have a great career,https://download.ted.com/talks/LarrySmith_2011X-480p.mp4?apikey=TEDDOWNLOAD,TEDxUW,Larry Smith,Why you will fail to have a great career,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/0ba3ef25abbdde1e88c829366cc1838a1e58d5e2_1600x1200.jpg,"In this funny and blunt talk, Larry Smith pulls no punches when he calls out the absurd excuses people invent when they fail to pursue their passions.",1331474280.0,"['TEDx', 'business', 'failure', 'goal-setting', 'happiness', 'success']",larry_smith_why_you_will_fail_to_have_a_great_career
Mar 2012,Kelli Anderson: Design to challenge reality,https://download.ted.com/talks/KelliAnderson_2011X-480p.mp4?apikey=TEDDOWNLOAD,TEDxPhoenix,Kelli Anderson,Design to challenge reality,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/28909b49b17e88909cd4be5276701d9fccd89a60_800x600.jpg,Kelli Anderson shatters our expectations about reality by injecting humor and surprise into everyday objects. She shares her disruptive and clever designs.,1331391637.0,"['TEDx', 'art', 'design', 'materials']",kelli_anderson_design_to_challenge_reality
Mar 2012,Improv Everywhere: A TED speaker's worst nightmare,https://download.ted.com/talks/ColinRobertson_2012-480p.mp4?apikey=TEDDOWNLOAD,TED2012,Improv Everywhere,A TED speaker's worst nightmare,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/ab6d0af6adedd243d178d727542a5a45c6d86a19_800x600.jpg,Colin Robertson had 3 minutes on the TED stage to tell the world about his solar-powered crowdsourced health care solution. And then...,1331309010.0,"['entertainment', 'performance', 'performance art']",improv_everywhere_a_ted_speaker_s_worst_nightmare
Mar 2012,Jennifer Pahlka: Coding a better government,https://download.ted.com/talks/JenniferPahlka_2012-480p.mp4?apikey=TEDDOWNLOAD,TED2012,Jennifer Pahlka,Coding a better government,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/8a3803576b960b90b3f55b6c0edab9eb8eb2f0fa_800x600.jpg,"Can government be run like the Internet, permissionless and open? Coder and activist Jennifer Pahlka believes it can -- and that apps, built quickly and cheaply, are a powerful new way to connect citizens to their governments -- and their neighbors.",1331222853.0,"['activism', 'cities', 'government', 'technology']",jennifer_pahlka_coding_a_better_government
Mar 2012,James Hansen: Why I must speak out about climate change,https://download.ted.com/talks/JamesHansen_2012-480p.mp4?apikey=TEDDOWNLOAD,TED2012,James Hansen,Why I must speak out about climate change,https://pi.tedcdn.com/r/talkstar-photos.s3.amazonaws.com/uploads/f90de6b9-1488-4357-8c45-5c261c31744b/JamesHansen_2012-embed.jpg,Top climate scientist James Hansen tells the story of his involvement in the science of and debate over global climate change. In doing so he outlines the overwhelming evidence that change is happening and why that makes him deeply worried about the future.,1331136539.0,"['big problems', 'climate change', 'environment', 'global issues', 'science']",james_hansen_why_i_must_speak_out_about_climate_change
Mar 2012,Andrew Stanton: The clues to a great story,https://download.ted.com/talks/AndrewStanton_2012-480p.mp4?apikey=TEDDOWNLOAD,TED2012,Andrew Stanton,The clues to a great story,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/21999050384c78a09ce1df4aba46b27f47cbd3c5_2880x1620.jpg,"Filmmaker Andrew Stanton (""Toy Story,"" ""WALL-E"") shares what he knows about storytelling -- starting at the end and working back to the beginning. Contains graphic language ... (Note: this talk is not available for download.)",1331051974.0,"['animation', 'art', 'entertainment', 'film', 'storytelling']",andrew_stanton_the_clues_to_a_great_story
Mar 2012,Bryan Stevenson: We need to talk about an injustice,https://download.ted.com/talks/BryanStevenson_2012-480p.mp4?apikey=TEDDOWNLOAD,TED2012,Bryan Stevenson,We need to talk about an injustice,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/537e4f8ab618be6cf3d40287aa04df004f543c2f_1600x1200.jpg,"In an engaging and personal talk -- with cameo appearances from his grandmother and Rosa Parks -- human rights lawyer Bryan Stevenson shares some hard truths about America's justice system, starting with a massive imbalance along racial lines: a third of the country's black male population has been incarcerated at some point in their lives. These issues, which are wrapped up in America's unexamined history, are rarely talked about with this level of candor, insight and persuasiveness.",1330964330.0,"['Criminal Justice', 'crime', 'culture', 'global issues', 'inequality', 'law', 'race']",bryan_stevenson_we_need_to_talk_about_an_injustice
Mar 2012,Susan Cain: The power of introverts,https://download.ted.com/talks/SusanCain_2012-480p.mp4?apikey=TEDDOWNLOAD,TED2012,Susan Cain,The power of introverts,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/b542b1ddd2e40cfcf9db3430598bc37cebfec8c1_1600x1200.jpg,"In a culture where being social and outgoing are prized above all else, it can be difficult, even shameful, to be an introvert. But, as Susan Cain argues in this passionate talk, introverts bring extraordinary talents and abilities to the world, and should be encouraged and celebrated.",1330720092.0,"['business', 'culture', 'introvert', 'psychology']",susan_cain_the_power_of_introverts
Mar 2012,Vijay Kumar: Robots that fly ... and cooperate,https://download.ted.com/talks/VijayKumar_2012-480p.mp4?apikey=TEDDOWNLOAD,TED2012,Vijay Kumar,Robots that fly ... and cooperate,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/8aa84e7e5d405e75f19fc51bf6f9918312fff4e5_800x600.jpg,"In his lab at Penn, Vijay Kumar and his team build flying quadrotors, small, agile robots that swarm, sense each other, and form ad hoc teams -- for construction, surveying disasters and far more.",1330616091.0,"['AI', 'drones', 'robots', 'technology']",vijay_kumar_robots_that_fly_and_cooperate
Feb 2012,Paul Gilding: The Earth is full,https://download.ted.com/talks/PaulGilding_2012-480p.mp4?apikey=TEDDOWNLOAD,TED2012,Paul Gilding,The Earth is full,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/ad96593a0c834ba9394c16c7d0e1892c4f50a7c9_800x600.jpg,"Have we used up all our resources? Have we filled up all the livable space on Earth? Paul Gilding suggests we have, and the possibility of devastating consequences, in a talk that's equal parts terrifying and, oddly, hopeful.",1330536600.0,"['activism', 'agriculture', 'alternative energy', 'cities', 'climate change', 'economics', 'energy', 'environment', 'future', 'green', 'science', 'solar energy', 'sustainability', 'technology']",paul_gilding_the_earth_is_full
Feb 2012,Peter Diamandis: Abundance is our future,https://download.ted.com/talks/PeterDiamandis_2012-480p.mp4?apikey=TEDDOWNLOAD,TED2012,Peter Diamandis,Abundance is our future,https://pi.tedcdn.com/r/pe.tedcdn.com/images/ted/e2a41ccef2048f8ddd20dc3cdb887854ee7cd412_1600x1200.jpg,"Onstage at TED2012, Peter Diamandis makes a case for optimism -- that we'll invent, innovate and create ways to solve the challenges that loom over us. ""I’m not saying we don’t have our set of problems; we surely do. But ultimately, we knock them down.”",1330536600.0,"['cities', 'invention', 'sustainability', 'technology']",peter_diamandis_abundance_is_our_future
